,電池編號,V:測試電壓值,I:漏電流值,OM:絕緣電阻值,PF:結果判定,正極隔離膜批號,負極隔離膜批號,正極來料,負極來料
2069,Q319T1I2-061,248.535,0.0,597778000.0,128.0,NaN,NaN,NaN,NaN
2070,Q319T1I2-062,248.535,0.0,300361000.0,128.0,NaN,NaN,NaN,NaN
2071,Q319T1I2-063,248.94299999999998,0.0,401798000.0,128.0,NaN,NaN,NaN,NaN
2072,Q319T1I2-064,248.94299999999998,0.0,415465000.0,128.0,NaN,NaN,NaN,NaN
2073,Q319T1I2-065,249.35,0.0,249687000.0,128.0,NaN,NaN,NaN,NaN
2074,Q319T1I2-066,248.94299999999998,0.0,396580000.0,128.0,NaN,NaN,NaN,NaN
2075,Q319T1I2-067,248.535,0.0,367310000.0,128.0,NaN,NaN,NaN,NaN
2076,Q319T1I2-068,245.683,0.0,344421000.0,128.0,NaN,NaN,NaN,NaN
2077,Q319T1I2-069,248.94299999999998,0.0,379338000.0,128.0,NaN,NaN,NaN,NaN
2078,Q319T1I2-070,248.94299999999998,0.0,296472000.0,128.0,NaN,NaN,NaN,NaN
2079,Q319T1I2-071,248.535,0.0,420506000.0,128.0,NaN,NaN,NaN,NaN
2080,Q319T1I2-072,248.94299999999998,0.0,310017000.0,128.0,NaN,NaN,NaN,NaN
2081,Q319T1I2-073,248.535,0.0,549310000.0,128.0,NaN,NaN,NaN,NaN
2082,Q319T1I2-074,248.94299999999998,0.0,341192000.0,128.0,NaN,NaN,NaN,NaN
2083,Q319T1I2-075,248.94299999999998,0.0,333734000.0,128.0,NaN,NaN,NaN,NaN
2084,Q319T1I2-076,248.535,0.0,371789000.0,128.0,NaN,NaN,NaN,NaN
2085,Q319T1I2-077,248.535,0.0,435524000.0,128.0,NaN,NaN,NaN,NaN
2086,Q319T1I2-078,248.535,0.0,234513000.0,128.0,NaN,NaN,NaN,NaN
2087,Q319T1I2-079,248.94299999999998,0.0,492527000.0,128.0,NaN,NaN,NaN,NaN
2088,Q319T1I2-080,248.535,0.0,203924000.0,128.0,NaN,NaN,NaN,NaN
2089,Q319T2A1-001,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2090,Q319T2A1-002,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2091,Q319T2A1-003,248.94299999999998,0.0,1565980000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2092,Q319T2A1-004,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2093,Q319T2A1-005,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2094,Q319T2A1-006,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2095,Q319T2A1-007,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2096,Q319T2A1-008,249.35,0.0,1529330000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2097,Q319T2A1-009,247.72099999999998,0.0,1519340000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2098,Q319T2A1-010,249.35,0.0,1529330000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2099,Q319T2A1-011,249.35,0.0,1529330000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2100,Q319T2A1-012,248.94299999999998,0.0,1526840000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2101,Q319T2A1-013,249.35,0.0,1529330000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2102,Q319T2A1-014,249.35,0.0,1568550000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2103,Q319T2A1-015,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2104,Q319T2A1-016,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2105,Q319T2A1-017,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2106,Q319T2A1-018,249.35,0.0,1529330000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2107,Q319T2A1-019,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2108,Q319T2A1-020,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2109,Q319T2A1-021,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2110,Q319T2A1-022,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2111,Q319T2A1-023,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
2112,Q509T1A1-001,248.94299999999998,0.0,293622000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2113,Q509T1A1-002,247.72099999999998,0.0,313265000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2114,Q509T1A1-003,247.313,0.0,384010000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2115,Q509T1A1-005,247.72099999999998,0.0,332095000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2116,Q509T1A1-006,248.94299999999998,0.0,424120000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2117,Q509T1A1-008,248.94299999999998,0.0,459198000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2118,Q509T1A1-009,248.94299999999998,0.0,297919000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2119,Q509T1A1-010,248.94299999999998,0.0,363532000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2120,Q509T1A1-011,248.94299999999998,0.0,535731000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2121,Q509T1A1-012,248.94299999999998,0.0,396580000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2122,Q509T1A1-013,248.94299999999998,0.0,550210000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2123,Q509T1A1-015,248.94299999999998,0.0,197648000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2124,Q509T1A1-016,248.94299999999998,0.0,326595000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2125,Q509T1A1-017,248.128,0.0,416941000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2126,Q509T1A1-018,248.94299999999998,0.0,265536000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2127,Q509T1A1-019,248.535,0.0,369536000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2128,Q509T1A1-020,248.94299999999998,0.0,280153000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2129,Q509T1A1-021,248.94299999999998,0.0,243320000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2130,Q509T1A1-022,248.94299999999998,0.0,550210000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2131,Q509T1A1-023,248.94299999999998,0.0,477135000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2132,Q509T1A1-024,248.535,0.0,262816000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2133,Q509T1A1-025,248.535,0.0,283597000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2134,Q509T1A1-026,248.94299999999998,0.0,427086000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2135,Q509T1A1-027,248.94299999999998,0.0,219688000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2136,Q509T1A1-028,248.94299999999998,0.0,331920000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2137,Q509T1A1-029,248.94299999999998,0.0,326595000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2138,Q509T1A1-030,248.94299999999998,0.0,323139000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2139,Q509T1A1-031,248.535,0.0,210981000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2140,Q509T1A1-032,248.94299999999998,0.0,272649000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2141,Q509T1A1-033,248.535,0.0,781710000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2142,Q509T1A1-034,248.94299999999998,0.0,290825000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2143,Q509T1A1-035,248.94299999999998,0.0,469795000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2144,Q509T1A1-036,248.94299999999998,0.0,500601000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2145,Q509T1A1-037,248.128,0.0,691744000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2146,Q509T1A1-039,248.94299999999998,0.0,396580000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2147,Q509T1A1-040,248.94299999999998,0.0,323139000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2148,Q509T1A1-041,248.94299999999998,0.0,376996000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2149,Q509T1A1-043,248.128,0.0,380459000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2150,Q509T1A1-044,248.94299999999998,0.0,300854000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2151,Q509T1A1-045,248.94299999999998,0.0,262117000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2152,Q509T1A1-047,248.94299999999998,0.0,273871000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2153,Q509T1A1-048,248.94299999999998,0.0,266696000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2154,Q509T1A1-049,247.72099999999998,0.0,653478000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2155,Q509T1A1-050,248.94299999999998,0.0,215047000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2156,Q509T1A1-051,248.535,0.0,491721000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2157,Q509T1A1-053,248.535,0.0,376379000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2158,Q509T1A1-054,248.535,0.0,461920000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2159,Q509T1A1-055,248.94299999999998,0.0,313197000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2160,Q509T1A1-056,248.94299999999998,0.0,269046000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2161,Q509T1A1-057,248.94299999999998,0.0,445791000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2162,Q509T1A1-058,248.94299999999998,0.0,282747000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2163,Q509T1A1-059,248.94299999999998,0.0,415465000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2164,Q509T1A1-060,248.535,0.0,432435000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2165,Q509T1A1-061,248.535,0.0,324327000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2166,Q509T1A1-062,248.535,0.0,369536000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2167,Q509T1A1-063,248.94299999999998,0.0,337422000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2168,Q509T1A1-064,248.128,0.0,253639000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2169,Q509T1A1-065,248.94299999999998,0.0,409888000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2170,Q509T1A1-066,248.535,0.0,262816000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2171,Q509T1A1-067,248.94299999999998,0.0,473437000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2172,Q509T1A1-068,248.94299999999998,0.0,381708000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2173,Q509T1A1-069,248.94299999999998,0.0,386540000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2174,Q509T1A1-070,248.535,0.0,393377000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2175,Q509T1A1-072,248.535,0.0,429390000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2176,Q509T1A1-073,248.535,0.0,218543000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2177,Q509T1A1-074,248.94299999999998,0.0,345047000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2178,Q509T1A1-075,248.94299999999998,0.0,361381000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2179,Q509T1A1-076,248.94299999999998,0.0,396580000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2180,Q509T1A1-200,248.535,0.0,458447000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2181,Q509T1A1-201,248.128,0.0,240606000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2182,Q509T1A1-202,248.94299999999998,0.0,339296000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2183,Q509T1A1-203,248.94299999999998,0.0,282747000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2184,Q509T1A1-205,248.94299999999998,0.0,242355000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2185,Q509T1A1-241,248.535,0.0,342547000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2186,Q509T1A2-001,248.94299999999998,0.0,345047000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2187,Q509T1A2-002,248.94299999999998,0.0,370141000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2188,Q509T1A2-003,248.94299999999998,0.0,521994000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2189,Q509T1A2-004,248.94299999999998,0.0,306901000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2190,Q509T1A2-005,248.94299999999998,0.0,407156000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2191,Q509T1A2-006,248.94299999999998,0.0,415465000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2192,Q509T1A2-007,248.94299999999998,0.0,270236000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2193,Q509T1A2-008,248.94299999999998,0.0,290825000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2194,Q509T1A2-009,248.94299999999998,0.0,308451000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2195,Q509T1A2-010,248.94299999999998,0.0,230465000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2196,Q509T1A2-011,248.94299999999998,0.0,407156000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2197,Q509T1A2-012,248.535,0.0,354496000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2198,Q509T1A2-013,248.94299999999998,0.0,404459000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2199,Q509T1A2-014,248.94299999999998,0.0,439377000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2200,Q509T1A2-016,248.535,0.0,352447000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2201,Q509T1A2-017,248.94299999999998,0.0,310017000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2202,Q509T1A2-018,248.94299999999998,0.0,367912000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2203,Q509T1A2-019,248.94299999999998,0.0,252369000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2204,Q509T1A2-020,248.94299999999998,0.0,339296000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2205,Q509T1A2-021,248.94299999999998,0.0,296472000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2206,Q509T1A2-022,248.94299999999998,0.0,171074000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2207,Q509T1A2-023,248.94299999999998,0.0,545298000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2208,Q509T1A2-024,248.94299999999998,0.0,308451000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2209,Q509T1A2-025,248.94299999999998,0.0,355078000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2210,Q509T1A2-026,248.94299999999998,0.0,415465000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2211,Q509T1A2-027,248.94299999999998,0.0,271437000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2212,Q509T1A2-028,249.35,0.0,231717000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2213,Q509T1A2-029,248.94299999999998,0.0,313197000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2214,Q509T1A2-030,248.94299999999998,0.0,272649000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2215,Q509T1A2-031,248.94299999999998,0.0,326595000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2216,Q509T1A2-032,248.94299999999998,0.0,396580000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2217,Q509T1A2-033,248.94299999999998,0.0,319756000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2218,Q509T1A2-034,248.94299999999998,0.0,302343000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2219,Q509T1A2-035,249.35,0.0,345612000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2220,Q509T1A2-036,248.535,0.0,338741000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2221,Q509T1A2-037,248.94299999999998,0.0,466209000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2222,Q509T1A2-038,248.128,0.0,431726000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2223,Q509T1A2-039,248.94299999999998,0.0,226198000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2224,Q509T1A2-040,249.35,0.0,421885000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2225,Q509T1A2-041,248.94299999999998,0.0,217343000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2226,Q509T1A2-042,248.94299999999998,0.0,303847000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2227,Q509T1A2-043,248.94299999999998,0.0,343109000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2228,Q509T1A2-044,248.94299999999998,0.0,407156000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2229,Q509T1A2-045,248.94299999999998,0.0,226198000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2230,Q509T1A2-046,248.94299999999998,0.0,339296000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2231,Q509T1A2-047,248.94299999999998,0.0,266696000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2232,Q509T1A2-048,248.94299999999998,0.0,540472000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2233,Q509T1A2-049,248.94299999999998,0.0,215047000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2234,Q509T1A2-050,248.94299999999998,0.0,254472000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2235,Q509T1A2-051,248.94299999999998,0.0,217343000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2236,Q509T1A2-052,248.94299999999998,0.0,347008000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2237,Q509T1A2-053,248.94299999999998,0.0,233104000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2238,Q509T1A2-054,248.94299999999998,0.0,290825000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2239,Q509T1A2-055,248.535,0.0,206689000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2240,Q509T1A2-056,248.94299999999998,0.0,313197000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2241,Q509T1A2-057,248.94299999999998,0.0,318090000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2242,Q509T1A2-058,248.94299999999998,0.0,248266000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2243,Q509T1A2-059,248.94299999999998,0.0,455771000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2244,Q509T1A2-060,248.94299999999998,0.0,232218000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2245,Q509T1A2-061,248.94299999999998,0.0,324858000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2246,Q509T1A2-062,248.535,0.0,234513000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2247,Q509T1A2-063,248.94299999999998,0.0,341192000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2248,Q509T1A2-064,248.94299999999998,0.0,353025000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2249,Q509T1A2-065,248.94299999999998,0.0,230465000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2250,Q509T1A2-066,248.94299999999998,0.0,314811000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2251,Q509T1A2-067,248.94299999999998,0.0,306901000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2252,Q509T1A2-068,248.94299999999998,0.0,421195000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2253,Q509T1A2-069,248.94299999999998,0.0,389002000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2254,Q509T1A2-070,248.94299999999998,0.0,513221000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2255,Q509T1A2-071,248.128,0.0,317049000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2256,Q509T1A2-072,248.94299999999998,0.0,324858000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2257,Q509T1A2-073,248.94299999999998,0.0,394022000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2258,Q509T1A2-074,49.2996,-1.0,-1.0,72.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2259,Q509T1A2-075,248.94299999999998,0.0,331920000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2260,Q509T1A2-076,248.94299999999998,0.0,273871000.0,128.0,TAF29AD0605,TAF29AD0404,102966,FH22K01
2261,Q509T1B1-001,250.57299999999998,0.0,359492000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2262,Q509T1B1-002,250.57299999999998,0.0,347306000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2263,Q509T1B1-003,249.35,0.0,353603000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2264,Q509T1B1-004,249.35,0.0,320279000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2265,Q509T1B1-005,249.35,0.0,235282000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2266,Q509T1B1-006,248.94299999999998,0.0,452395000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2267,Q509T1B1-007,248.94299999999998,0.0,302343000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2268,Q509T1B1-008,248.94299999999998,0.0,488587000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2269,Q509T1B1-009,248.94299999999998,0.0,246263000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2270,Q509T1B1-010,249.35,0.0,421885000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2271,Q509T1B1-011,248.94299999999998,0.0,233997000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2272,Q509T1B1-012,248.128,0.0,251543000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2273,Q509T1B1-014,249.35,0.0,206667000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2274,Q509T1B1-015,249.35,0.0,341750000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2275,Q509T1B1-016,249.35,0.0,379958000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2276,Q509T1B1-017,248.94299999999998,0.0,348991000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2277,Q509T1B1-018,248.535,0.0,256191000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2278,Q509T1B1-019,248.94299999999998,0.0,293622000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2279,Q509T1B1-020,249.35,0.0,459950000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2280,Q509T1B1-021,248.94299999999998,0.0,355078000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2281,Q509T1B1-022,249.35,0.0,392137000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2282,Q509T1B1-023,248.94299999999998,0.0,209874000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2283,Q509T1B1-024,248.94299999999998,0.0,270236000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2284,Q509T1B1-025,248.94299999999998,0.0,275105000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2285,Q509T1B1-026,249.35,0.0,237106000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2286,Q509T1B1-027,248.94299999999998,0.0,363532000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2287,Q509T1B1-028,247.72099999999998,0.0,288026000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2288,Q509T1B1-030,248.94299999999998,0.0,275105000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2289,Q509T1B1-031,248.94299999999998,0.0,316442000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2290,Q509T1B1-032,249.35,0.0,287199000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2291,Q509T1B1-034,248.94299999999998,0.0,314811000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2292,Q509T1B1-035,248.94299999999998,0.0,225363000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2293,Q509T1B1-036,249.35,0.0,239895000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2294,Q509T1B1-037,250.57299999999998,0.0,308910000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2295,Q509T1B1-038,249.35,0.0,238028000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2296,Q509T1B1-039,249.35,0.0,283210000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2297,Q509T1B1-040,249.35,0.0,280611000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2298,Q509T1B1-041,248.94299999999998,0.0,303847000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2299,Q509T1B1-042,248.535,0.0,246856000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2300,Q509T1B1-043,248.94299999999998,0.0,391496000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
2301,Q509T1B1-044,249.35,0.0,199262000.0,128.0,TAF29AD0702,TAF29AD0205,102966,FH22K01
